MPR,ReadDate,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400
101010101,29/03/2023,1408.0871,1408.0871,1408.0871,1470.6696,1470.6696,1345.5056,1501.9603,1408.0871,1501.9603,1408.0871,1478.2309,1698.3921,1226.617,1635.4889,1666.9405,1698.3921,1446.7782,1604.0373,1195.1654,1572.5857,1572.5857,1163.7138,1666.9405,1666.9405,1478.2309,1320.9718,1383.875,1572.5857,1100.8095,1572.5857,1226.617,1132.2611,1541.1341,1069.3578,1541.1341,1132.2611,1415.3266,1195.1654,1258.0686,1446.7782,975.003,1415.3266,1352.4234,1069.3578,1446.7782,1258.0686,1226.617,1509.6825
101010101,23/04/2023,1312.6062,1184.5475,1280.5915,1248.5769,1280.5915,1312.6062,1248.5769,1312.6062,1248.5769,1376.6356,1344.6209,1408.6502,1472.6796,1472.6796,1536.7101,1440.6649,1568.7247,1408.6502,1536.7101,1440.6649,1472.6796,1376.6356,1600.7394,1344.6209,1312.6062,1440.6649,1344.6209,1440.6649,1440.6649,1440.6649,1344.6209,1280.5915,1248.5769,1120.517,1184.5475,1440.6649,1184.5475,1280.5915,1280.5915,1312.6062,1408.6502,1440.6649,1344.6209,1408.6502,1440.6649,1376.6356,1472.6796,1344.6209
101010101,03/03/2023,1545.0756,1545.0756,1513.5436,1545.0756,1513.5436,1545.0756,1545.0756,1545.0756,1545.0756,1576.6077,1635.4889,1729.8437,1729.8437,2138.7168,1792.748,1729.8437,1950.0061,1446.7782,2107.2641,1792.748,1572.5857,1698.3921,2138.7168,1666.9405,1541.1341,1729.8437,1761.2953,1729.8437,1729.8437,1729.8437,1729.8437,1729.8437,1698.3921,1698.3921,1698.3921,1698.3921,1698.3921,1666.9405,1289.5202,1666.9405,1604.0373,1541.1341,1572.5857,1541.1341,1572.5857,1541.1341,1541.1341,1509.6825
101010101,30/01/2023,153.7196,150.5823,150.5823,153.7196,159.9932,159.9932,156.8558,163.1305,150.5823,156.8558,160.4034,172.9849,182.42,182.42,182.42,182.42,182.42,185.5653,172.9849,172.9849,176.1292,169.8395,176.1292,176.1292,166.6942,169.8395,169.8395,166.6942,166.6942,169.8395,172.9849,169.8395,169.8395,154.1137,163.5488,166.6942,166.6942,166.6942,166.6942,169.8395,160.4034,160.4034,154.1137,128.9518,166.6942,157.258,157.258,157.258
101010101,20/02/2023,1375.5092,1100.4072,1436.6438,1283.8089,1130.975,1467.2106,1467.2106,978.1401,1467.2106,1467.2106,1100.8095,1604.0373,1666.9405,1509.6825,1320.9718,1666.9405,1572.5857,1258.0686,1666.9405,1320.9718,1478.2309,1666.9405,1132.2611,1666.9405,1163.7138,1541.1341,1383.875,1383.875,1541.1341,1195.1654,1666.9405,1195.1654,1572.5857,1258.0686,1415.3266,1604.0373,1037.9062,1541.1341,1289.5202,1320.9718,1478.2309,1069.3578,1572.5857,1069.3578,1478.2309,1258.0686,1320.9718,1478.2309
101010101,29/05/2023,868.7433,997.4456,1061.7967,997.4456,1061.7967,1029.6211,997.4456,1061.7967,1093.9722,1061.7967,1120.517,1184.5475,1152.5317,1184.5475,960.4437,1152.5317,1120.517,1088.5024,960.4437,992.4583,1024.473,1088.5024,1248.5769,1024.473,1088.5024,1024.473,1088.5024,1024.473,1056.4877,960.4437,992.4583,1024.473,960.4437,1024.473,1024.473,960.4437,864.3996,832.3849,928.429,1056.4877,1056.4877,960.4437,896.4143,1056.4877,1088.5024,1024.473,1056.4877,992.4583
101010101,15/06/2023,352.1626,448.2066,480.2213,544.2517,352.1626,480.2213,480.2213,384.1772,512.2371,384.1772,445.9543,509.663,541.5168,477.8081,541.5168,477.8081,509.663,477.8081,637.0782,1178.595,1114.8863,1114.8863,1146.7401,1114.8863,1146.7401,1114.8863,1146.7401,1083.0325,1146.7401,1114.8863,1114.8863,1114.8863,1083.0325,1114.8863,1083.0325,1051.1787,1083.0325,1083.0325,1051.1787,1051.1787,1051.1787,1051.1787,1051.1787,987.4711,955.6173,1051.1787,955.6173,923.7635
101010101,14/01/2023,161.2239,161.2239,161.2239,164.3854,161.2239,161.2239,164.3854,161.2239,158.0624,161.2239,134.4947,162.0046,165.0614,149.7781,152.8339,174.2311,128.3809,171.1742,137.5505,171.1742,158.9477,162.0046,174.2311,174.2311,137.5505,174.2311,171.1742,171.1742,171.1742,174.2311,171.1742,171.1742,171.1742,171.1742,168.1183,171.1742,165.0614,165.0614,162.0046,168.1183,162.0046,162.0046,165.0614,162.0046,158.9477,162.0046,158.9477,162.0046
101010101,20/03/2023,1446.7782,1478.2309,1509.6825,1478.2309,1478.2309,1509.6825,1478.2309,1478.2309,1478.2309,1541.1341,1501.9603,1658.414,1689.7047,1627.1232,1689.7047,1627.1232,1345.5056,1783.578,1564.5418,1658.414,1189.052,1595.8325,1095.1787,1658.414,1157.7613,1501.9603,1220.3427,1282.9242,1408.0871,1126.4694,1533.2511,1063.888,1627.1232,1001.3065,1564.5418,1126.4694,1533.2511,1282.9242,1314.2149,1282.9242,1408.0871,1189.052,1376.7963,1157.7613,1408.0871,1501.9603,1063.888,1564.5418
101010101,09/07/2023,935.4272,935.4272,967.6832,903.1712,935.4272,903.1712,935.4272,838.6592,967.6832,903.1712,870.9152,903.1712,903.1712,1064.4512,999.9392,999.9392,1064.4512,1064.4512,1032.1952,1032.1952,1064.4512,1032.1952,1032.1952,1064.4512,1032.1952,1064.4512,1064.4512,1096.7072,1064.4512,1064.4512,1032.1952,1064.4512,1064.4512,1064.4512,1032.1952,1064.4512,967.6832,967.6832,870.9152,967.6832,967.6832,967.6832,903.1712,967.6832,999.9392,903.1712,1032.1952,967.6832
101010101,16/05/2023,509.663,860.0559,573.3706,891.9097,477.8081,955.6173,477.8081,987.4711,541.5168,955.6173,555.9957,957.5477,679.5499,895.7707,648.6613,803.1051,617.7728,772.2155,494.2187,803.1051,525.1072,586.8843,710.4384,617.7728,494.2187,803.1051,494.2187,494.2187,463.3291,648.6613,555.9957,494.2187,494.2187,494.2187,463.3291,494.2187,525.1072,679.5499,463.3291,494.2187,710.4384,494.2187,463.3291,710.4384,494.2187,463.3291,741.3269,463.3291
101010101,01/03/2023,1482.0115,1545.0756,1608.1397,1608.1397,1513.5436,1513.5436,1545.0756,1545.0756,1576.6077,1608.1397,1648.0374,1743.1162,1743.1162,1901.5819,2028.3536,1679.7304,1838.1961,1996.6607,1774.8091,1743.1162,1743.1162,1774.8091,1774.8091,1743.1162,1774.8091,1743.1162,1362.8,1711.4233,1426.1859,1806.5031,1679.7304,1711.4233,1679.7304,1711.4233,1679.7304,1679.7304,1648.0374,1679.7304,1679.7304,1648.0374,1584.6516,1584.6516,1584.6516,1616.3445,1552.9587,1552.9587,1616.3445,1584.6516
101010101,01/01/2023,124.8581,156.8728,121.6564,156.8728,160.0734,121.6564,156.8728,160.0734,156.8728,150.4694,134.7999,170.1048,173.3145,176.5243,134.7999,173.3145,176.5243,173.3145,134.7999,170.1048,176.5243,163.6853,144.428,173.3145,173.3145,134.7999,173.3145,166.8951,131.5902,173.3145,141.2194,163.6853,141.2194,160.4756,170.1048,128.3805,166.8951,131.5902,154.0572,163.6853,125.1718,160.4756,144.428,138.0097,163.6853,160.4756,134.7999,154.0572
101010101,05/01/2023,135.5884,148.201,129.2816,148.201,119.8224,135.5884,132.435,126.1282,145.0476,119.8224,166.0585,134.1242,175.6394,137.3179,166.0585,172.4458,150.0914,175.6394,175.6394,130.9306,182.0256,134.1242,159.6712,134.1242,143.7041,153.285,134.1242,169.2521,130.9306,159.6712,140.5115,140.5115,162.8648,127.737,166.0585,130.9306,159.6712,137.3179,127.737,159.6712,118.1571,153.285,127.737,143.7041,140.5115,166.0585,166.0585,124.5444
101010101,02/04/2023,1482.0115,1513.5436,1387.4143,1545.0756,1450.4784,1576.6077,1418.9464,1418.9464,1576.6077,1450.4784,1556.9002,1556.9002,1652.2203,1620.4469,1620.4469,1715.767,1652.2203,1683.9936,1683.9936,1652.2203,1620.4469,1588.6735,1525.1268,1620.4469,1143.8443,1715.767,1556.9002,1493.3535,1270.9388,1398.0323,1620.4469,1398.0323,1270.9388,1048.5242,1525.1268,1588.6735,1525.1268,1588.6735,1525.1268,1588.6735,1556.9002,1652.2203,1493.3535,1525.1268,1493.3535,1588.6735,1493.3535,1588.6735
101010101,23/07/2023,962.8568,898.6666,802.3801,834.4764,802.3801,898.6666,994.9519,834.4764,962.8568,994.9519,1027.0471,962.8568,1059.1422,994.9519,962.8568,1091.2373,1059.1422,1059.1422,1059.1422,1091.2373,1091.2373,1059.1422,994.9519,962.8568,1027.0471,1059.1422,1059.1422,994.9519,1059.1422,1059.1422,1059.1422,1027.0471,1059.1422,1027.0471,1059.1422,994.9519,994.9519,962.8568,994.9519,962.8568,930.7617,994.9519,994.9519,930.7617,994.9519,898.6666,962.8568,802.3801
101010101,29/06/2023,940.0927,907.6758,907.6758,972.5095,972.5095,907.6758,907.6758,875.2589,907.6758,875.2589,875.2589,1004.9264,1037.3433,1102.177,1069.7601,1069.7601,1069.7601,1069.7601,1134.5939,1102.177,1102.177,1102.177,1102.177,1102.177,1102.177,1102.177,1134.5939,1069.7601,1102.177,1102.177,1069.7601,1102.177,1069.7601,1069.7601,1069.7601,1037.3433,1037.3433,1037.3433,1037.3433,972.5095,907.6758,875.2589,972.5095,972.5095,907.6758,907.6758,875.2589,778.0072
101010101,18/03/2023,1129.3653,1505.8214,1474.4503,1223.4798,1348.9645,1474.4503,1505.8214,1129.3653,1505.8214,1505.8214,1258.0686,1383.875,1604.0373,1604.0373,1352.4234,1541.1341,1509.6825,1320.9718,1604.0373,1163.7138,1541.1341,1163.7138,1572.5857,1037.9062,1509.6825,1195.1654,1352.4234,1383.875,1100.8095,1541.1341,1100.8095,1635.4889,1383.875,1258.0686,1635.4889,1069.3578,1604.0373,1163.7138,1509.6825,1604.0373,1100.8095,1572.5857,1541.1341,1541.1341,1541.1341,1541.1341,1509.6825,1509.6825
101010101,06/01/2023,166.0585,162.8648,121.3508,162.8648,162.8648,124.5444,166.0585,162.8648,162.8648,130.9306,172.4458,185.2192,175.6394,153.285,178.832,178.832,182.0256,182.0256,178.832,182.0256,137.3179,182.0256,182.0256,159.6712,166.0585,178.832,134.1242,178.832,150.0914,159.6712,178.832,137.3179,175.6394,172.4458,137.3179,172.4458,150.0914,150.0914,156.4787,150.0914,166.0585,124.5444,153.285,127.737,137.3179,134.1242,118.1571,156.4787
101010101,09/04/2023,1398.0323,1429.8056,1302.7122,1588.6735,1493.3535,1334.4856,1461.579,1366.2589,1461.579,1429.8056,1359.3412,1580.6296,1485.7922,1612.2421,1517.4047,1612.2421,1643.8546,1549.0171,1675.4671,1517.4047,1580.6296,1454.1786,1138.0527,1549.0171,1138.0527,1359.3412,1264.5037,979.9903,1422.5661,979.9903,1422.5661,979.9903,1327.7287,1138.0527,1296.1162,1264.5037,1074.8277,1390.9536,979.9903,1422.5661,979.9903,1454.1786,885.1528,1296.1162,1232.8912,948.3778,1485.7922,948.3778
101010101,10/06/2023,1099.4421,1067.1057,937.7599,873.0871,1067.1057,1067.1057,1034.7692,873.0871,1034.7692,1067.1057,1034.7692,1099.4421,905.4235,970.0964,1228.7889,1131.7785,1002.4328,1034.7692,1034.7692,1067.1057,1067.1057,1067.1057,1099.4421,1067.1057,1067.1057,323.3655,388.0383,355.7019,452.7112,388.0383,420.3748,420.3748,388.0383,420.3748,388.0383,420.3748,388.0383,420.3748,388.0383,452.7112,355.7019,582.058,388.0383,452.7112,388.0383,420.3748,355.7019,485.0476
101010101,28/05/2023,903.1712,838.6592,903.1712,935.4272,870.9152,870.9152,838.6592,838.6592,935.4272,967.6832,1061.7967,997.4456,997.4456,933.0944,965.27,997.4456,997.4456,1029.6211,1029.6211,1061.7967,1061.7967,1029.6211,965.27,965.27,1029.6211,997.4456,1029.6211,997.4456,997.4456,997.4456,997.4456,997.4456,965.27,933.0944,965.27,965.27,868.7433,868.7433,868.7433,1383.5533,965.27,868.7433,836.5678,1061.7967,1029.6211,836.5678,836.5678,1158.3233
101010101,31/05/2023,868.7433,933.0944,1061.7967,1093.9722,965.27,965.27,997.4456,1093.9722,1126.1478,1029.6211,1029.6211,997.4456,643.5133,707.8644,707.8644,740.04,804.3911,1319.2022,1287.0267,1126.1478,1126.1478,1351.3778,1222.6756,1287.0267,1158.3233,1061.7967,1061.7967,1061.7967,1061.7967,1061.7967,1254.8511,1222.6756,1061.7967,1029.6211,1061.7967,1029.6211,997.4456,1190.5,933.0944,933.0944,933.0944,1190.5,1093.9722,900.9189,997.4456,1029.6211,933.0944,1093.9722
101010101,16/04/2023,1296.1162,1327.7287,1359.3412,1390.9536,1359.3412,1327.7287,1390.9536,1201.2787,1390.9536,1264.5037,1465.2792,1465.2792,1465.2792,1433.4254,1401.5716,1433.4254,1337.864,1337.864,1337.864,1306.0102,1306.0102,1306.0102,1306.0102,1242.3026,1306.0102,1337.864,1242.3026,1337.864,1242.3026,1274.1564,1306.0102,1274.1564,1242.3026,1242.3026,1274.1564,1242.3026,1369.7178,1210.4488,1146.7401,1242.3026,1274.1564,1306.0102,1178.595,1114.8863,1178.595,1242.3026,1242.3026,1146.7401
101010101,17/07/2023,1239.1655,1112.0709,921.4308,857.884,826.1107,1080.2976,953.2041,857.884,857.884,857.884,866.5715,930.7617,994.9519,1059.1422,1091.2373,1059.1422,1091.2373,1091.2373,1091.2373,1091.2373,1123.3324,1091.2373,1091.2373,1091.2373,1091.2373,1091.2373,1059.1422,1123.3324,1091.2373,1091.2373,1091.2373,1059.1422,1091.2373,1091.2373,1091.2373,1059.1422,994.9519,994.9519,1059.1422,898.6666,930.7617,898.6666,962.8568,994.9519,898.6666,930.7617,866.5715,866.5715
101010101,22/02/2023,1468.9794,1500.9147,1532.849,1117.7017,1500.9147,1532.849,1532.849,1564.7832,1500.9147,1564.7832,1560.8417,1274.1564,1720.1107,1720.1107,1720.1107,1720.1107,1911.2346,1688.2569,1720.1107,1688.2569,1688.2569,1274.1564,1751.9645,1720.1107,1720.1107,1688.2569,1401.5716,1528.9879,1688.2569,1720.1107,1401.5716,1560.8417,1720.1107,1720.1107,1688.2569,1688.2569,1656.4031,1688.2569,1656.4031,1720.1107,1656.4031,1592.6955,1560.8417,1560.8417,1592.6955,1528.9879,1560.8417,1560.8417
101010101,06/02/2023,1541.1341,1572.5857,1541.1341,1541.1341,1604.0373,1572.5857,1541.1341,1509.6825,1572.5857,1666.9405,1679.7304,1774.8091,1711.4233,1711.4233,1806.5031,1679.7304,1711.4233,2155.1264,1679.7304,1869.889,1806.5031,2028.3536,1711.4233,1679.7304,1711.4233,1711.4233,1679.7304,1711.4233,1648.0374,1584.6516,1584.6516,1616.3445,1679.7304,1489.5728,1679.7304,1711.4233,1679.7304,1679.7304,1679.7304,1679.7304,1584.6516,1584.6516,1648.0374,1679.7304,1648.0374,1648.0374,1616.3445,1584.6516
101010101,13/02/2023,1509.6825,1478.2309,1478.2309,1509.6825,1509.6825,1446.7782,1509.6825,1509.6825,1478.2309,1541.1341,1572.5857,1698.3921,1698.3921,1698.3921,1698.3921,1698.3921,1698.3921,1698.3921,1666.9405,1383.875,1163.7138,1258.0686,1006.4546,1069.3578,1132.2611,1037.9062,1761.2953,1541.1341,1541.1341,1509.6825,1541.1341,1541.1341,1572.5857,1572.5857,1666.9405,1604.0373,1635.4889,1635.4889,1604.0373,1635.4889,1541.1341,1541.1341,1541.1341,1572.5857,1541.1341,1509.6825,1509.6825,1572.5857
101010101,07/07/2023,821.9278,790.3143,727.0893,853.5403,885.1528,758.7018,790.3143,790.3143,948.3778,790.3143,840.7506,937.7599,970.0964,1002.4328,1099.4421,1034.7692,1067.1057,1067.1057,1067.1057,1067.1057,1067.1057,1067.1057,1099.4421,1099.4421,1067.1057,1099.4421,1099.4421,1099.4421,1099.4421,1099.4421,1099.4421,1099.4421,1131.7785,1067.1057,1067.1057,1067.1057,1067.1057,1034.7692,1034.7692,1002.4328,1034.7692,1034.7692,970.0964,1002.4328,1002.4328,1002.4328,1034.7692,1002.4328
101010101,05/06/2023,944.7581,749.2905,814.446,977.3359,1042.4914,977.3359,781.8683,912.1804,1075.0691,944.7581,907.6758,875.2589,1329.0962,1134.5939,1102.177,778.0072,1329.0962,1102.177,1069.7601,1037.3433,1069.7601,1069.7601,1069.7601,1069.7601,1102.177,1069.7601,1069.7601,1102.177,1102.177,1102.177,1069.7601,1069.7601,1069.7601,1037.3433,1069.7601,1037.3433,1004.9264,972.5095,972.5095,972.5095,972.5095,1134.5939,1004.9264,972.5095,1004.9264,940.0927,1037.3433,1102.177
101010101,29/01/2023,150.9684,150.9684,150.9684,154.1137,147.823,150.9684,154.1137,150.9684,154.1137,157.258,153.7196,159.9932,169.4052,169.4052,172.5425,175.6788,172.5425,172.5425,172.5425,169.4052,169.4052,166.2678,172.5425,166.2678,169.4052,128.622,178.8161,169.4052,169.4052,166.2678,166.2678,166.2678,166.2678,166.2678,163.1305,131.7593,169.4052,163.1305,159.9932,156.8558,134.8967,141.1703,159.9932,153.7196,156.8558,153.7196,150.5823,150.5823
101010101,18/01/2023,182.4841,185.6858,182.4841,182.4841,182.4841,182.4841,179.2824,182.4841,179.2824,185.6858,189.1934,195.4991,198.6525,201.806,198.6525,198.6525,198.6525,198.6525,198.6525,198.6525,198.6525,195.4991,182.8865,186.0399,186.0399,186.0399,189.1934,189.1934,189.1934,186.0399,182.8865,182.8865,182.8865,170.2739,189.1934,189.1934,186.0399,186.0399,176.5797,179.7331,176.5797,179.7331,179.7331,176.5797,179.7331,176.5797,173.4273,176.5797
101010101,10/05/2023,574.8185,670.6212,638.687,574.8185,638.687,574.8185,670.6212,670.6212,670.6212,638.687,667.2428,730.7895,699.0161,699.0161,699.0161,635.4694,635.4694,603.6961,921.4308,635.4694,603.6961,508.376,603.6961,540.1493,571.9227,635.4694,603.6961,699.0161,603.6961,571.9227,603.6961,603.6961,603.6961,476.6015,571.9227,540.1493,635.4694,603.6961,476.6015,571.9227,476.6015,571.9227,540.1493,508.376,603.6961,540.1493,571.9227,476.6015
101010101,08/06/2023,868.7433,1061.7967,1126.1478,1190.5,1093.9722,997.4456,1126.1478,1061.7967,900.9189,1061.7967,1254.8511,1190.5,1254.8511,1254.8511,1254.8511,289.5811,933.0944,579.1622,804.3911,707.8644,740.04,546.9867,707.8644,514.8111,611.3378,546.9867,579.1622,546.9867,643.5133,579.1622,514.8111,514.8111,482.6344,514.8111,579.1622,482.6344,482.6344,546.9867,418.2833,546.9867,546.9867,579.1622,482.6344,579.1622,546.9867,482.6344,611.3378,514.8111
101010101,25/05/2023,289.5811,418.2833,450.4589,289.5811,386.1078,450.4589,353.9322,418.2833,418.2833,482.6344,386.1078,546.9867,482.6344,546.9867,675.6889,611.3378,514.8111,514.8111,482.6344,514.8111,514.8111,482.6344,514.8111,418.2833,707.8644,482.6344,579.1622,386.1078,546.9867,418.2833,482.6344,482.6344,418.2833,482.6344,514.8111,386.1078,482.6344,514.8111,386.1078,450.4589,514.8111,450.4589,418.2833,482.6344,450.4589,450.4589,482.6344,450.4589
101010101,27/06/2023,903.1712,870.9152,903.1712,870.9152,903.1712,870.9152,903.1712,870.9152,870.9152,870.9152,907.6758,972.5095,1037.3433,1069.7601,1102.177,1069.7601,1069.7601,1069.7601,1069.7601,1102.177,1069.7601,1102.177,1102.177,1069.7601,1102.177,1102.177,1069.7601,1069.7601,1069.7601,1102.177,1393.93,1069.7601,1102.177,1069.7601,1102.177,1102.177,1069.7601,1069.7601,1069.7601,1069.7601,1004.9264,1004.9264,1004.9264,1004.9264,1004.9264,972.5095,1004.9264,940.0927
101010101,20/05/2023,580.6101,548.3541,645.1221,580.6101,645.1221,580.6101,645.1221,677.3781,677.3781,645.1221,677.3781,741.8901,709.6341,677.3781,709.6341,709.6341,709.6341,709.6341,677.3781,612.8661,516.0981,612.8661,483.841,451.585,580.6101,483.841,645.1221,387.073,548.3541,387.073,516.0981,419.329,451.585,451.585,451.585,516.0981,419.329,548.3541,419.329,483.841,419.329,580.6101,451.585,580.6101,516.0981,548.3541,548.3541,548.3541
101010101,02/01/2023,163.6853,134.7999,160.4756,157.267,128.3805,160.4756,157.267,125.1718,154.0572,163.6853,169.2521,175.6394,182.0256,182.0256,182.0256,178.832,178.832,185.2192,178.832,178.832,182.0256,143.7041,175.6394,175.6394,175.6394,182.0256,172.4458,175.6394,140.5115,166.0585,175.6394,175.6394,172.4458,175.6394,172.4458,146.8977,169.2521,169.2521,162.8648,172.4458,169.2521,162.8648,166.0585,166.0585,162.8648,162.8648,162.8648,188.4129
101010101,03/04/2023,1429.8056,1556.9002,1906.4083,1525.1268,1556.9002,1588.6735,1588.6735,1556.9002,1811.0882,1525.1268,1620.4469,2065.2751,1715.767,1683.9936,2192.3696,1683.9936,1715.767,2160.5962,1906.4083,1715.767,1747.5403,1683.9936,1747.5403,1493.3535,1620.4469,1493.3535,1556.9002,1366.2589,1429.8056,1620.4469,1207.3921,1620.4469,1207.3921,1270.9388,1652.2203,1556.9002,1398.0323,1398.0323,1366.2589,1525.1268,1461.579,1620.4469,1525.1268,1588.6735,1525.1268,1588.6735,1556.9002,1493.3535
101010101,23/01/2023,170.2739,170.2739,170.2739,170.2739,167.1205,173.4273,170.2739,170.2739,170.2739,176.5797,176.5797,186.0399,192.3457,186.0399,195.4991,195.4991,192.3457,182.8865,242.7972,186.0399,182.8865,186.0399,192.3457,195.4991,182.8865,176.5797,179.7331,176.5797,176.5797,179.7331,179.7331,176.5797,176.5797,167.1205,182.8865,186.0399,182.8865,173.4273,173.4273,173.4273,176.5797,173.4273,173.4273,173.4273,173.4273,170.2739,167.1205,167.1205
101010101,13/05/2023,702.5555,670.6212,989.9647,670.6212,670.6212,1085.7674,702.5555,670.6212,830.2935,894.162,704.3251,864.3996,992.4583,704.3251,1120.517,800.3692,736.3398,1024.473,768.3545,704.3251,736.3398,704.3251,704.3251,704.3251,672.3104,704.3251,672.3104,640.2958,608.2811,544.2517,480.2213,576.2664,576.2664,480.2213,544.2517,608.2811,576.2664,480.2213,672.3104,544.2517,672.3104,672.3104,672.3104,640.2958,672.3104,640.2958,672.3104,640.2958
101010101,26/02/2023,1568.5638,1631.3061,1631.3061,1599.9349,1599.9349,1568.5638,1631.3061,1599.9349,1631.3061,1631.3061,1631.3061,1694.0484,1756.7908,1725.4196,1756.7908,1788.163,1756.7908,1756.7908,1788.163,1725.4196,1694.0484,1694.0484,1694.0484,1694.0484,1662.6773,1694.0484,1694.0484,1254.851,1631.3061,1694.0484,1662.6773,1662.6773,1694.0484,1662.6773,1662.6773,1631.3061,1631.3061,1631.3061,1599.9349,1662.6773,1599.9349,1568.5638,1599.9349,1568.5638,1537.1926,1537.1926,1568.5638,1537.1926
101010101,10/01/2023,163.6853,163.6853,163.6853,166.8951,131.5902,163.6853,163.6853,166.8951,166.8951,173.3145,172.4458,185.2192,182.0256,182.0256,182.0256,182.0256,182.0256,178.832,182.0256,185.2192,210.7662,185.2192,182.0256,182.0256,182.0256,140.5115,178.832,130.9306,175.6394,124.5444,159.6712,143.7041,134.1242,159.6712,124.5444,156.4787,146.8977,130.9306,162.8648,156.4787,127.737,162.8648,124.5444,166.0585,124.5444,166.0585,121.3508,166.0585
101010101,26/05/2023,546.9867,482.6344,482.6344,482.6344,579.1622,450.4589,546.9867,579.1622,546.9867,546.9867,548.3541,548.3541,741.8901,612.8661,516.0981,580.6101,483.841,516.0981,548.3541,548.3541,483.841,548.3541,516.0981,935.4272,1064.4512,1064.4512,1128.9631,1064.4512,1096.7072,1096.7072,1096.7072,1096.7072,1096.7072,1096.7072,1064.4512,1064.4512,1032.1952,1032.1952,999.9392,999.9392,967.6832,967.6832,870.9152,935.4272,870.9152,806.4021,935.4272,1096.7072
101010101,20/06/2023,997.4456,965.27,933.0944,965.27,933.0944,933.0944,900.9189,933.0944,933.0944,965.27,933.0944,1029.6211,1061.7967,1126.1478,1093.9722,1093.9722,1093.9722,1093.9722,1093.9722,1093.9722,1093.9722,1093.9722,1093.9722,1126.1478,1093.9722,1093.9722,1126.1478,1093.9722,1093.9722,1093.9722,1126.1478,1093.9722,1061.7967,1061.7967,1061.7967,1061.7967,1093.9722,1061.7967,1061.7967,997.4456,997.4456,997.4456,997.4456,997.4456,965.27,965.27,965.27,933.0944
101010101,12/05/2023,603.6961,635.4694,667.2428,667.2428,603.6961,603.6961,667.2428,667.2428,667.2428,635.4694,702.5555,734.4897,702.5555,798.3582,1117.7017,702.5555,702.5555,702.5555,766.4239,862.2278,766.4239,702.5555,734.4897,734.4897,702.5555,894.162,702.5555,702.5555,734.4897,702.5555,734.4897,670.6212,702.5555,702.5555,702.5555,670.6212,702.5555,702.5555,702.5555,798.3582,926.0962,702.5555,670.6212,670.6212,670.6212,798.3582,894.162,670.6212
101010101,14/05/2023,704.3251,640.2958,672.3104,672.3104,768.3545,832.3849,672.3104,672.3104,640.2958,672.3104,670.6212,989.9647,702.5555,702.5555,702.5555,702.5555,702.5555,670.6212,702.5555,670.6212,638.687,542.8843,479.0147,479.0147,479.0147,510.95,542.8843,479.0147,479.0147,510.95,510.95,447.0804,479.0147,542.8843,447.0804,479.0147,510.95,510.95,542.8843,447.0804,606.7527,542.8843,542.8843,638.687,574.8185,542.8843,670.6212,638.687
101010101,27/01/2023,167.1205,163.9671,167.1205,157.6602,157.6602,154.5079,163.9671,163.9671,167.1205,160.8136,163.5488,179.2746,179.2746,176.1292,185.5653,182.42,185.5653,188.7107,182.42,182.42,182.42,182.42,179.2746,172.9849,176.1292,169.8395,172.9849,169.8395,172.9849,172.9849,169.8395,172.9849,169.8395,169.8395,169.8395,169.8395,166.6942,169.8395,166.6942,166.6942,163.5488,160.4034,160.4034,157.258,157.258,157.258,157.258,154.1137
101010101,16/01/2023,163.9671,160.8136,163.9671,157.6602,163.9671,170.2739,173.4273,160.8136,179.7331,163.9671,171.577,184.2862,216.0595,187.4637,206.5279,184.2862,203.3504,200.1728,187.4637,181.1086,196.9953,200.1728,212.882,187.4637,193.8177,203.3504,187.4637,200.1728,187.4637,196.9953,193.8177,228.7686,187.4637,216.0595,187.4637,187.4637,162.0444,155.6903,130.271,133.4486,142.9801,133.4486,139.8037,120.7394,146.1577,104.8528,155.6903,114.3843
101010101,15/05/2023,574.8185,670.6212,638.687,670.6212,670.6212,670.6212,670.6212,670.6212,1085.7674,734.4897,673.9997,1155.4275,738.1899,706.0948,962.8568,898.6666,706.0948,706.0948,706.0948,706.0948,738.1899,673.9997,545.6192,513.5241,834.4764,513.5241,513.5241,738.1899,577.7143,545.6192,481.4279,513.5241,802.3801,481.4279,513.5241,802.3801,545.6192,513.5241,834.4764,513.5241,609.8094,673.9997,481.4279,866.5715,481.4279,802.3801,513.5241,834.4764
101010101,12/03/2023,1991.593,1675.4671,1738.692,1991.593,1390.9536,1959.9805,1485.7922,1517.4047,1833.5306,1422.5661,1545.0756,1828.8651,1797.3331,1545.0756,1671.2038,1671.2038,1671.2038,1734.2679,1702.7358,1608.1397,1608.1397,1545.0756,1576.6077,1482.0115,1418.9464,1450.4784,1387.4143,1387.4143,1418.9464,1387.4143,1418.9464,1450.4784,1482.0115,1482.0115,1513.5436,1482.0115,1482.0115,1450.4784,1450.4784,1418.9464,1387.4143,1418.9464,1450.4784,1450.4784,1450.4784,1355.8823,1355.8823,1324.3502
